"uuid","A1_Metadata","A2_Metadata","A3_Metadata","description","variable_name","old_value","new_value"
"d275460f-8c5f-474640-afa0ad-3cd8f21ab49e","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"d275460f-8c5f-474640-afa0ad-3cd8f21ab49e","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E.1d: OBSERVATION: What is the state of the shelter? ","Partial damage (Housing unit where the skeleton incurred damages but part of the shelter is still liveable and can be repaired)",NA
"bc0f6915-af05-4c4546-9b969e-23a4c59fe680","a1_3","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"bc0f6915-af05-4c4546-9b969e-23a4c59fe680","a1_3","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E.1d: OBSERVATION: What is the state of the shelter? ","Partial damage (Housing unit where the skeleton incurred damages but part of the shelter is still liveable and can be repaired)",NA
"14fe2503-1c54-4a4047-818e84-31902a5dbf6c","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"14fe2503-1c54-4a4047-818e84-31902a5dbf6c","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E.1d: OBSERVATION: What is the state of the shelter? ","Partial damage (Housing unit where the skeleton incurred damages but part of the shelter is still liveable and can be repaired)",NA
"da3b8f60-b4e1-48424f-a2a5aa-8592afe14dcb","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"da3b8f60-b4e1-48424f-a2a5aa-8592afe14dcb","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E.1d: OBSERVATION: What is the state of the shelter? ","Partial damage (Housing unit where the skeleton incurred damages but part of the shelter is still liveable and can be repaired)",NA
"f19a873b-be29-434447-a4aaa3-6e347c5280ba","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"f19a873b-be29-434447-a4aaa3-6e347c5280ba","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E.1d: OBSERVATION: What is the state of the shelter? ","Partial damage (Housing unit where the skeleton incurred damages but part of the shelter is still liveable and can be repaired)",NA
"8ef5b170-51cd-474d4c-8e8c83-e01ba2dc9456","a1_3","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"8ef5b170-51cd-474d4c-8e8c83-e01ba2dc9456","a1_3","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E.1d: OBSERVATION: What is the state of the shelter? ","Partial damage (Housing unit where the skeleton incurred damages but part of the shelter is still liveable and can be repaired)",NA
"c6f47029-9cb3-484d46-969295-6b8a91fe4523","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"c6f47029-9cb3-484d46-969295-6b8a91fe4523","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E.1d: OBSERVATION: What is the state of the shelter? ","Partial damage (Housing unit where the skeleton incurred damages but part of the shelter is still liveable and can be repaired)",NA
"5a403c82-f145-474543-bcb9ba-e9d31275bc86","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"5a403c82-f145-474543-bcb9ba-e9d31275bc86","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E.1d: OBSERVATION: What is the state of the shelter? ","Partial damage (Housing unit where the skeleton incurred damages but part of the shelter is still liveable and can be repaired)",NA
"9fe42165-935d-4b4c49-b2b0be-9a305c41e72f","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"9fe42165-935d-4b4c49-b2b0be-9a305c41e72f","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter partially damaged)","E.1d: OBSERVATION: What is the state of the shelter? ","Partial damage (Housing unit where the skeleton incurred damages but part of the shelter is still liveable and can be repaired)",NA
"a8cd5306-7dc8-464841-9a9590-b9c4168d0f3e","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"a8cd5306-7dc8-464841-9a9590-b9c4168d0f3e","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.1d: OBSERVATION: What is the state of the shelter? ","Minor damage (Housing unit incurred small damages while the house is still adequate for living i.e. bullet hole in the wall or broken window)",NA
"b8e90c24-286b-41494a-868c81-1394cafde75b","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"b8e90c24-286b-41494a-868c81-1394cafde75b","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.1d: OBSERVATION: What is the state of the shelter? ","Minor damage (Housing unit incurred small damages while the house is still adequate for living i.e. bullet hole in the wall or broken window)",NA
"b1fa39e5-f34d-42474d-b7b0b5-6c2753480feb","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"b1fa39e5-f34d-42474d-b7b0b5-6c2753480feb","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.1d: OBSERVATION: What is the state of the shelter? ","Minor damage (Housing unit incurred small damages while the house is still adequate for living i.e. bullet hole in the wall or broken window)",NA
"97b3adc4-9ba1-46474c-989391-fc68a7d25349","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"97b3adc4-9ba1-46474c-989391-fc68a7d25349","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.1d: OBSERVATION: What is the state of the shelter? ","Minor damage (Housing unit incurred small damages while the house is still adequate for living i.e. bullet hole in the wall or broken window)",NA
"1849570e-ae3f-434c49-a0a9ae-ecb2f5394816","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"1849570e-ae3f-434c49-a0a9ae-ecb2f5394816","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.1d: OBSERVATION: What is the state of the shelter? ","Minor damage (Housing unit incurred small damages while the house is still adequate for living i.e. bullet hole in the wall or broken window)",NA
"529a41f8-1a9d-434142-9f9396-8e153492a706","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"529a41f8-1a9d-434142-9f9396-8e153492a706","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.1d: OBSERVATION: What is the state of the shelter? ","Minor damage (Housing unit incurred small damages while the house is still adequate for living i.e. bullet hole in the wall or broken window)",NA
"7c82e650-7e4a-424f45-8e8b88-47a6820f13b9","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"7c82e650-7e4a-424f45-8e8b88-47a6820f13b9","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.1d: OBSERVATION: What is the state of the shelter? ","Minor damage (Housing unit incurred small damages while the house is still adequate for living i.e. bullet hole in the wall or broken window)",NA
"35ae8904-1c40-404d48-8c838e-4e0b5cf97da6","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"35ae8904-1c40-404d48-8c838e-4e0b5cf97da6","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.1d: OBSERVATION: What is the state of the shelter? ","Minor damage (Housing unit incurred small damages while the house is still adequate for living i.e. bullet hole in the wall or broken window)",NA
"ca3248b5-32f9-474640-91999a-ef2507b84a1c","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"ca3248b5-32f9-474640-91999a-ef2507b84a1c","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.1d: OBSERVATION: What is the state of the shelter? ","Minor damage (Housing unit incurred small damages while the house is still adequate for living i.e. bullet hole in the wall or broken window)",NA
"72983461-cfd9-424b4d-8f8683-e8592db306cf","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"72983461-cfd9-424b4d-8f8683-e8592db306cf","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.1d: OBSERVATION: What is the state of the shelter? ","Minor damage (Housing unit incurred small damages while the house is still adequate for living i.e. bullet hole in the wall or broken window)",NA
"36afc124-1024-4d414b-8e8185-1a7f285b469d","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"36afc124-1024-4d414b-8e8185-1a7f285b469d","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter minor damage)","E.1d: OBSERVATION: What is the state of the shelter? ","Minor damage (Housing unit incurred small damages while the house is still adequate for living i.e. bullet hole in the wall or broken window)",NA
